date,product,customer_segment,price,competitor_price,quantity_sold,unit_cost,inventory_level,days_since_promotion,competitor_promotion,month,quarter,day_of_week,revenue,cost,profit,margin_percent
2021-09-28,Microscope,Pharma,14792.75,15470.05,222,5700.0,161,124,0,9,3,1,3283990.5,1265400.0,2018590.5,61.47
2023-08-08,Centrifuge,Academic,13480.46,14053.87,51,4560.0,7,170,0,8,3,1,687503.46,232560.0,454943.45999999996,66.17
2021-01-05,Reagent_Kit,Government,410.92,448.58,108,171.0,64,67,0,1,1,1,44379.36,18468.0,25911.36,58.39
2021-08-24,PCR_System,Academic,9142.69,9416.49,38,3200.0,136,140,1,8,3,1,347422.22000000003,121600.0,225822.22000000003,65.0
2023-11-09,Reagent_Kit,Pharma,513.5,537.7,142,171.0,38,54,0,11,4,3,72917.0,24282.0,48635.0,66.7
2023-11-14,Pipettes,Biotech,332.39,328.26,91,114.0,61,143,0,11,4,1,30247.489999999998,10374.0,19873.489999999998,65.7
2023-08-18,PCR_System,Pharma,8208.93,7515.65,89,3040.0,126,22,0,8,3,4,730594.77,270560.0,460034.77,62.97
2023-08-19,PCR_System,Government,8664.16,8731.44,74,3040.0,117,17,0,8,3,5,641147.84,224960.0,416187.83999999997,64.91
2021-06-09,Pipettes,Pharma,319.15,289.62,107,114.0,156,162,0,6,2,2,34149.049999999996,12198.0,21951.049999999996,64.28
2021-08-28,Pipettes,Academic,322.6,290.87,41,120.0,167,41,0,8,3,5,13226.6,4920.0,8306.6,62.8
2021-04-26,Reagent_Kit,Academic,410.72,389.24,80,171.0,26,150,0,4,2,0,32857.600000000006,13680.0,19177.600000000006,58.37
2021-08-29,Reagent_Kit,Biotech,507.85,487.03,78,171.0,141,135,0,8,3,6,39612.3,13338.0,26274.300000000003,66.33
2021-01-30,PCR_System,Pharma,7910.1,8358.14,157,3040.0,34,34,0,1,1,5,1241885.7,477280.0,764605.7,61.57
2021-11-11,Reagent_Kit,Biotech,393.17,424.51,155,171.0,27,113,0,11,4,3,60941.350000000006,26505.0,34436.350000000006,56.51
2021-04-22,Reagent_Kit,Biotech,396.32,412.2,165,171.0,14,151,0,4,2,3,65392.799999999996,28215.0,37177.799999999996,56.85
2021-01-07,Reagent_Kit,Government,493.35,453.57,79,171.0,33,6,0,1,1,3,38974.65,13509.0,25465.65,65.34
2021-05-20,Microscope,Academic,16882.43,16677.52,59,5700.0,81,2,0,5,2,3,996063.37,336300.0,659763.37,66.24
2022-01-06,Reagent_Kit,Academic,514.9,508.49,50,180.0,99,58,0,1,1,3,25745.0,9000.0,16745.0,65.04
2022-07-18,Reagent_Kit,Biotech,456.45,467.55,68,171.0,36,133,0,7,3,0,31038.6,11628.0,19410.6,62.54
2023-08-13,Centrifuge,Academic,10380.46,9523.32,58,4560.0,19,2,0,8,3,6,602066.6799999999,264480.0,337586.67999999993,56.07
2023-10-18,Microscope,Government,14724.1,13556.48,150,5700.0,97,169,1,10,4,2,2208615.0,855000.0,1353615.0,61.29
2023-02-21,Reagent_Kit,Pharma,438.95,448.98,172,171.0,81,55,0,2,1,1,75499.4,29412.0,46087.399999999994,61.04
2022-05-20,Microscope,Government,14305.84,14265.41,105,5700.0,73,139,1,5,2,4,1502113.2,598500.0,903613.2,60.16
2022-06-26,Pipettes,Academic,330.16,305.78,49,120.0,163,29,1,6,2,6,16177.840000000002,5880.0,10297.840000000002,63.65
2022-02-08,Pipettes,Pharma,268.44,280.91,190,114.0,189,156,0,2,1,1,51003.6,21660.0,29343.6,57.53
2021-03-24,Reagent_Kit,Government,443.9,456.48,118,171.0,144,159,1,3,1,2,52380.2,20178.0,32202.199999999997,61.48
2023-02-06,Pipettes,Biotech,274.47,256.05,161,114.0,69,157,0,2,1,0,44189.670000000006,18354.0,25835.670000000006,58.47
2023-10-26,Reagent_Kit,Academic,473.79,474.32,84,171.0,61,42,0,10,4,3,39798.36,14364.0,25434.36,63.91
2022-09-24,PCR_System,Academic,8639.82,8030.32,98,3040.0,164,126,0,9,3,5,846702.36,297920.0,548782.36,64.81
2022-10-31,Centrifuge,Academic,10617.28,11244.27,95,4560.0,143,96,0,10,4,0,1008641.6000000001,433200.0,575441.6000000001,57.05
2023-10-06,Reagent_Kit,Government,408.37,380.12,172,171.0,36,76,0,10,4,4,70239.64,29412.0,40827.64,58.13
2022-03-17,Pipettes,Academic,281.57,298.18,92,114.0,9,0,0,3,1,3,25904.44,10488.0,15416.439999999999,59.51
2022-10-29,Microscope,Pharma,15995.6,15037.69,177,5700.0,135,156,0,10,4,5,2831221.2,1008900.0,1822321.2000000002,64.37
2023-05-24,Microscope,Biotech,16239.24,17601.09,132,5700.0,74,64,0,5,2,2,2143579.68,752400.0,1391179.6800000002,64.9
2022-06-10,PCR_System,Academic,7581.9,8269.24,48,3200.0,145,132,0,6,2,4,363931.19999999995,153600.0,210331.19999999995,57.79
2023-05-06,Microscope,Pharma,15729.33,16694.64,151,5700.0,34,126,0,5,2,5,2375128.83,860700.0,1514428.83,63.76
2021-07-30,PCR_System,Government,8134.76,8062.06,75,3040.0,76,166,0,7,3,4,610107.0,228000.0,382107.0,62.63
2023-08-09,PCR_System,Academic,8518.02,9066.18,48,3200.0,29,86,0,8,3,2,408864.96,153600.0,255264.96000000002,62.43
2021-09-14,Reagent_Kit,Academic,480.12,447.41,93,171.0,195,158,0,9,3,1,44651.16,15903.0,28748.160000000003,64.38
2023-03-16,PCR_System,Government,7368.76,8089.07,128,3040.0,91,7,0,3,1,3,943201.28,389120.0,554081.28,58.74
2021-03-25,Reagent_Kit,Pharma,403.01,434.16,151,171.0,173,116,0,3,1,3,60854.51,25821.0,35033.51,57.57
2021-07-19,PCR_System,Academic,9172.83,9784.73,44,3200.0,16,88,0,7,3,0,403604.52,140800.0,262804.52,65.11
2023-06-30,Centrifuge,Academic,13375.51,14687.97,46,4800.0,33,117,0,6,2,4,615273.46,220800.0,394473.45999999996,64.11
2021-10-24,Pipettes,Government,338.33,312.08,102,114.0,46,125,0,10,4,6,34509.659999999996,11628.0,22881.659999999996,66.31
2021-09-19,Centrifuge,Government,13396.13,12302.41,103,4560.0,99,106,0,9,3,6,1379801.39,469680.0,910121.3899999999,65.96
2021-10-15,Pipettes,Academic,344.05,312.45,58,114.0,150,26,0,10,4,4,19954.9,6612.0,13342.900000000001,66.87
2023-02-11,Reagent_Kit,Government,425.69,421.07,99,171.0,59,105,0,2,1,5,42143.31,16929.0,25214.309999999998,59.83
2021-03-06,Microscope,Academic,15366.36,15050.1,66,5700.0,23,29,0,3,1,5,1014179.76,376200.0,637979.76,62.91
2023-02-12,PCR_System,Academic,8114.09,7374.55,78,3040.0,193,19,0,2,1,6,632899.02,237120.0,395779.02,62.53
2022-05-21,Microscope,Biotech,15137.87,15500.06,135,5700.0,142,26,0,5,2,5,2043612.4500000002,769500.0,1274112.4500000002,62.35
2022-06-04,Microscope,Biotech,14966.48,15413.78,82,5700.0,108,156,0,6,2,5,1227251.3599999999,467400.0,759851.3599999999,61.91
2022-09-16,PCR_System,Academic,7673.16,7008.6,113,3040.0,156,97,0,9,3,4,867067.08,343520.0,523547.07999999996,60.38
2022-04-23,Pipettes,Government,318.89,331.9,93,114.0,147,5,0,4,2,5,29656.77,10602.0,19054.77,64.25
2021-01-04,Reagent_Kit,Academic,424.57,465.19,66,171.0,125,179,0,1,1,0,28021.62,11286.0,16735.62,59.72
2023-10-09,Pipettes,Academic,308.74,313.53,99,114.0,55,60,0,10,4,0,30565.260000000002,11286.0,19279.260000000002,63.08
2021-12-25,Reagent_Kit,Academic,401.16,388.95,68,171.0,68,177,1,12,4,5,27278.88,11628.0,15650.880000000001,57.37
2022-10-28,Reagent_Kit,Pharma,393.0,367.3,207,171.0,154,80,0,10,4,4,81351.0,35397.0,45954.0,56.49
2022-03-10,Centrifuge,Pharma,10458.47,11406.68,143,4560.0,52,77,0,3,1,3,1495561.21,652080.0,843481.21,56.4
2023-11-18,Microscope,Biotech,15189.57,14607.34,116,5700.0,195,114,0,11,4,5,1761990.1199999999,661200.0,1100790.1199999999,62.47
2023-12-15,Microscope,Biotech,12813.75,13066.82,136,5700.0,56,119,0,12,4,4,1742670.0,775200.0,967470.0,55.52
2021-01-01,PCR_System,Academic,7599.57,7469.6,78,3040.0,64,73,0,1,1,4,592766.46,237120.0,355646.45999999996,60.0
2021-06-03,Reagent_Kit,Government,414.35,386.71,88,171.0,98,31,0,6,2,3,36462.8,15048.0,21414.800000000003,58.73
2022-05-30,Centrifuge,Biotech,13063.28,13358.43,126,4560.0,111,83,0,5,2,0,1645973.28,574560.0,1071413.28,65.09
2022-10-30,Microscope,Pharma,16727.74,16059.33,182,5700.0,143,175,0,10,4,6,3044448.68,1037400.0,2007048.6800000002,65.92
2021-03-10,Centrifuge,Government,12726.87,13730.56,100,4560.0,38,163,0,3,1,2,1272687.0,456000.0,816687.0,64.17
2021-12-05,Reagent_Kit,Pharma,499.82,462.09,113,171.0,106,151,0,12,4,6,56479.659999999996,19323.0,37156.659999999996,65.79
2021-10-09,PCR_System,Academic,8520.12,7940.06,88,3040.0,36,130,0,10,4,5,749770.56,267520.0,482250.56000000006,64.32
2021-12-30,PCR_System,Government,9014.68,8379.27,101,3040.0,139,85,0,12,4,3,910482.68,307040.0,603442.68,66.28
2022-09-14,Centrifuge,Academic,13181.67,12930.17,67,4560.0,136,70,0,9,3,2,883171.89,305520.0,577651.89,65.41
2021-05-11,Centrifuge,Government,11336.81,10485.29,121,4560.0,189,177,0,5,2,1,1371754.01,551760.0,819994.01,59.78
2022-10-01,Microscope,Pharma,15135.19,15830.44,194,5700.0,108,141,0,10,4,5,2936226.86,1105800.0,1830426.8599999999,62.34
2021-05-21,Reagent_Kit,Biotech,487.19,491.07,105,171.0,189,175,0,5,2,4,51154.95,17955.0,33199.95,64.9
2021-11-21,Centrifuge,Biotech,12029.21,11250.16,113,4560.0,122,97,0,11,4,6,1359300.73,515280.0,844020.73,62.09
2021-12-15,Centrifuge,Pharma,13272.66,14332.64,126,4560.0,118,30,0,12,4,2,1672355.16,574560.0,1097795.16,65.64
2023-07-17,Microscope,Academic,13580.13,14905.94,62,5700.0,164,55,0,7,3,0,841968.0599999999,353400.0,488568.05999999994,58.03
2021-03-27,Pipettes,Government,302.78,294.3,111,114.0,148,177,0,3,1,5,33608.579999999994,12654.0,20954.579999999994,62.35
2022-01-17,Microscope,Biotech,13497.26,12418.29,122,5700.0,116,162,0,1,1,0,1646665.72,695400.0,951265.72,57.77
2022-05-21,Centrifuge,Biotech,13186.83,12804.57,109,4560.0,143,143,0,5,2,5,1437364.47,497040.0,940324.47,65.42
2021-02-23,Centrifuge,Government,12591.3,11861.78,107,4560.0,39,62,0,2,1,1,1347269.0999999999,487920.0,859349.0999999999,63.78
2023-06-07,Centrifuge,Pharma,11675.96,11646.77,127,4560.0,52,145,1,6,2,2,1482846.92,579120.0,903726.9199999999,60.95
2021-11-25,Pipettes,Academic,275.11,269.84,87,114.0,74,84,0,11,4,3,23934.57,9918.0,14016.57,58.56
2023-02-11,PCR_System,Academic,8641.01,9136.29,62,3040.0,80,118,0,2,1,5,535742.62,188480.0,347262.62,64.82
2023-06-25,Microscope,Academic,17156.51,17284.93,36,6000.0,57,165,0,6,2,6,617634.36,216000.0,401634.36,65.03
2022-11-30,Centrifuge,Academic,13147.98,13172.54,58,4560.0,188,85,0,11,4,2,762582.84,264480.0,498102.83999999997,65.32
2022-11-16,Pipettes,Academic,340.63,335.87,46,120.0,24,126,0,11,4,2,15668.98,5520.0,10148.98,64.77
2021-03-14,Microscope,Academic,13538.67,12470.44,65,5700.0,63,158,0,3,1,6,880013.55,370500.0,509513.55000000005,57.9
2022-09-13,PCR_System,Pharma,6960.84,7378.64,217,3040.0,115,151,1,9,3,1,1510502.28,659680.0,850822.28,56.33
2023-12-30,Centrifuge,Academic,10203.45,9399.37,85,4560.0,56,147,0,12,4,5,867293.2500000001,387600.0,479693.2500000001,55.31
2021-02-19,Centrifuge,Pharma,10420.34,10377.87,178,4560.0,75,144,0,2,1,4,1854820.52,811680.0,1043140.52,56.24
2021-06-19,PCR_System,Biotech,7235.75,7124.08,95,3040.0,140,154,0,6,2,5,687396.25,288800.0,398596.25,57.99
2022-12-16,Centrifuge,Academic,13520.22,14499.33,75,4560.0,23,41,0,12,4,4,1014016.5,342000.0,672016.5,66.27
2023-01-02,Reagent_Kit,Pharma,505.22,468.39,124,171.0,195,107,0,1,1,0,62647.280000000006,21204.0,41443.280000000006,66.15
2023-11-30,Microscope,Government,13657.76,12970.75,111,5700.0,159,127,0,11,4,3,1516011.36,632700.0,883311.3600000001,58.27
2021-10-12,Reagent_Kit,Biotech,443.26,446.78,147,171.0,14,69,0,10,4,1,65159.22,25137.0,40022.22,61.42
2021-12-20,PCR_System,Pharma,8500.45,9107.64,149,3040.0,163,27,0,12,4,0,1266567.05,452960.0,813607.05,64.24
2023-12-04,Pipettes,Academic,290.33,318.72,69,114.0,156,50,0,12,4,0,20032.77,7866.0,12166.77,60.73
2022-06-16,PCR_System,Academic,8667.14,7917.33,45,3200.0,11,42,0,6,2,3,390021.3,144000.0,246021.3,63.08
2022-12-11,Microscope,Government,15624.79,15618.47,113,5700.0,11,110,0,12,4,6,1765601.27,644100.0,1121501.27,63.52
2021-03-18,Reagent_Kit,Pharma,391.77,424.54,213,171.0,16,150,1,3,1,3,83447.01,36423.0,47024.009999999995,56.35
2022-05-31,Reagent_Kit,Pharma,444.68,447.42,172,171.0,180,18,0,5,2,1,76484.96,29412.0,47072.96000000001,61.55
2021-10-27,Centrifuge,Biotech,13276.38,13688.99,124,4560.0,11,31,1,10,4,2,1646271.1199999999,565440.0,1080831.1199999999,65.65
2021-08-10,PCR_System,Government,7590.77,7991.43,64,3040.0,60,126,0,8,3,1,485809.28,194560.0,291249.28,59.95
2023-11-30,Reagent_Kit,Pharma,454.09,491.49,141,171.0,81,116,0,11,4,3,64026.689999999995,24111.0,39915.689999999995,62.34
2021-10-30,Centrifuge,Biotech,13385.26,14677.38,165,4560.0,120,15,0,10,4,5,2208567.9,752400.0,1456167.9,65.93
2023-07-21,Pipettes,Biotech,344.86,353.54,61,114.0,155,150,0,7,3,4,21036.46,6954.0,14082.46,66.94
2023-05-03,Microscope,Biotech,12836.56,12207.03,144,5700.0,151,172,0,5,2,2,1848464.64,820800.0,1027664.6399999999,55.6
2022-12-06,Pipettes,Government,319.83,340.3,86,114.0,49,91,0,12,4,1,27505.379999999997,9804.0,17701.379999999997,64.36
2023-04-29,Reagent_Kit,Academic,484.6,503.72,60,171.0,31,22,0,4,2,5,29076.0,10260.0,18816.0,64.71
2023-11-21,PCR_System,Biotech,7140.7,6938.6,148,3040.0,74,114,0,11,4,1,1056823.5999999999,449920.0,606903.5999999999,57.43
2023-11-25,PCR_System,Biotech,7594.24,8114.41,105,3040.0,143,115,0,11,4,5,797395.2,319200.0,478195.19999999995,59.97
2021-07-29,Pipettes,Government,278.7,305.13,80,114.0,15,116,0,7,3,3,22296.0,9120.0,13176.0,59.1
2022-10-30,Pipettes,Biotech,332.91,355.07,122,114.0,28,151,0,10,4,6,40615.020000000004,13908.0,26707.020000000004,65.76
2023-06-05,Reagent_Kit,Pharma,424.88,409.95,101,171.0,148,86,0,6,2,0,42912.88,17271.0,25641.879999999997,59.75
2023-01-18,Reagent_Kit,Pharma,507.9,487.16,132,171.0,79,35,0,1,1,2,67042.8,22572.0,44470.8,66.33
2023-05-31,Centrifuge,Pharma,10797.9,11057.54,184,4560.0,90,29,1,5,2,2,1986813.5999999999,839040.0,1147773.5999999999,57.77
2023-08-14,Pipettes,Government,320.44,349.56,74,114.0,83,110,0,8,3,0,23712.56,8436.0,15276.560000000001,64.42
2023-06-01,Pipettes,Biotech,267.01,292.0,101,114.0,71,96,0,6,2,3,26968.01,11514.0,15454.009999999998,57.3
2023-04-16,Centrifuge,Biotech,12656.7,12042.53,103,4560.0,53,114,0,4,2,6,1303640.1,469680.0,833960.1000000001,63.97
2023-11-26,Reagent_Kit,Pharma,430.23,435.07,152,171.0,83,34,0,11,4,6,65394.96000000001,25992.0,39402.96000000001,60.25
2023-05-22,Centrifuge,Biotech,12588.95,11914.26,124,4560.0,36,89,1,5,2,0,1561029.8,565440.0,995589.8,63.78
2021-04-30,Pipettes,Pharma,259.27,275.3,212,114.0,196,87,0,4,2,4,54965.24,24168.0,30797.239999999998,56.03
2023-04-05,Pipettes,Pharma,307.31,281.9,164,114.0,101,31,0,4,2,2,50398.840000000004,18696.0,31702.840000000004,62.9
2023-02-23,Centrifuge,Biotech,12609.7,13165.57,135,4560.0,118,93,0,2,1,3,1702309.5,615600.0,1086709.5,63.84
2021-07-30,PCR_System,Government,8858.72,9444.45,65,3040.0,78,48,0,7,3,4,575816.7999999999,197600.0,378216.79999999993,65.68
2022-08-28,Pipettes,Government,303.85,289.42,80,114.0,106,28,1,8,3,6,24308.0,9120.0,15188.0,62.48
2023-02-17,PCR_System,Government,8699.44,9275.3,95,3040.0,9,82,1,2,1,4,826446.8,288800.0,537646.8,65.06
2023-03-22,Pipettes,Pharma,333.31,337.5,108,114.0,58,117,0,3,1,2,35997.48,12312.0,23685.480000000003,65.8
2021-07-18,Centrifuge,Biotech,13270.75,13714.38,71,4560.0,51,177,0,7,3,6,942223.25,323760.0,618463.25,65.64
2021-10-25,Centrifuge,Government,10945.76,10658.74,160,4560.0,197,104,0,10,4,0,1751321.6,729600.0,1021721.6000000001,58.34
2023-07-14,Microscope,Pharma,15093.1,14113.02,112,5700.0,8,162,0,7,3,4,1690427.2,638400.0,1052027.2,62.23
2022-08-27,Reagent_Kit,Biotech,465.91,438.88,90,171.0,18,63,0,8,3,5,41931.9,15390.0,26541.9,63.3
2023-04-07,PCR_System,Government,7707.47,8117.66,90,3040.0,137,111,0,4,2,4,693672.3,273600.0,420072.30000000005,60.56
2023-01-30,Reagent_Kit,Government,492.84,489.72,87,171.0,169,0,1,1,1,0,42877.079999999994,14877.0,28000.079999999994,65.3
2022-10-21,Centrifuge,Biotech,13715.86,12388.4,164,4560.0,79,8,0,10,4,4,2249401.04,747840.0,1501561.04,66.75
2023-11-13,Pipettes,Academic,304.58,280.55,67,114.0,0,176,0,11,4,0,20406.86,7638.0,12768.86,62.57
2023-01-13,Microscope,Government,15925.61,15290.17,101,5700.0,192,103,0,1,1,4,1608486.61,575700.0,1032786.6100000001,64.21
2022-10-22,Microscope,Biotech,14915.23,13755.18,173,5700.0,39,4,1,10,4,5,2580334.79,986100.0,1594234.79,61.78
2022-05-20,Centrifuge,Pharma,13059.23,14184.78,125,4560.0,115,55,0,5,2,4,1632403.75,570000.0,1062403.75,65.08
2021-02-25,Microscope,Biotech,16422.19,15098.93,94,5700.0,146,149,0,2,1,3,1543685.8599999999,535800.0,1007885.8599999999,65.29
2022-04-03,Microscope,Academic,16235.48,15366.49,70,5700.0,164,97,0,4,2,6,1136483.5999999999,399000.0,737483.5999999999,64.89
2021-06-07,Pipettes,Pharma,342.84,355.81,80,114.0,169,27,0,6,2,0,27427.199999999997,9120.0,18307.199999999997,66.75
2022-11-28,PCR_System,Pharma,8145.51,8885.09,169,3040.0,136,34,0,11,4,0,1376591.19,513760.0,862831.19,62.68
2023-06-07,Reagent_Kit,Government,395.26,403.66,80,171.0,123,62,0,6,2,2,31620.8,13680.0,17940.8,56.74
2023-10-23,PCR_System,Academic,8787.01,9139.96,69,3040.0,33,124,0,10,4,0,606303.6900000001,209760.0,396543.69000000006,65.4
2022-06-11,Reagent_Kit,Academic,489.19,455.64,41,180.0,99,6,0,6,2,5,20056.79,7380.0,12676.79,63.2
2023-01-23,Pipettes,Biotech,287.0,306.3,129,114.0,108,178,0,1,1,0,37023.0,14706.0,22317.0,60.28
2021-04-10,Centrifuge,Government,12996.87,12136.89,86,4560.0,146,48,0,4,2,5,1117730.82,392160.0,725570.8200000001,64.91
2023-12-30,Microscope,Pharma,15449.28,16514.77,126,5700.0,46,124,1,12,4,5,1946609.28,718200.0,1228409.28,63.11
2022-02-22,Centrifuge,Biotech,13178.18,12909.9,93,4560.0,162,65,0,2,1,1,1225570.74,424080.0,801490.74,65.4
2023-04-13,Microscope,Biotech,15767.24,14551.47,127,5700.0,60,111,0,4,2,3,2002439.48,723900.0,1278539.48,63.85
2023-04-05,PCR_System,Biotech,8967.21,8843.96,121,3040.0,134,88,0,4,2,2,1085032.41,367840.0,717192.4099999999,66.1
2023-10-10,Centrifuge,Government,13583.03,14749.38,129,4560.0,45,5,0,10,4,1,1752210.87,588240.0,1163970.87,66.43
2023-03-05,Reagent_Kit,Academic,423.06,398.77,72,171.0,112,111,0,3,1,6,30460.32,12312.0,18148.32,59.58
2023-11-19,Reagent_Kit,Pharma,493.38,524.19,151,171.0,124,142,0,11,4,6,74500.38,25821.0,48679.380000000005,65.34
2021-11-16,Pipettes,Government,303.88,322.54,80,114.0,117,154,0,11,4,1,24310.4,9120.0,15190.400000000001,62.49
2022-10-31,Centrifuge,Pharma,10965.45,11094.16,247,4560.0,166,179,0,10,4,0,2708466.1500000004,1126320.0,1582146.1500000004,58.41
2023-05-06,Centrifuge,Biotech,12101.48,11083.4,104,4560.0,74,24,1,5,2,5,1258553.92,474240.0,784313.9199999999,62.32
2022-06-24,Centrifuge,Pharma,10610.61,9860.39,126,4560.0,165,20,0,6,2,4,1336936.86,574560.0,762376.8600000001,57.02
2023-11-28,Microscope,Biotech,12865.91,13720.9,132,5700.0,164,101,0,11,4,1,1698300.1199999999,752400.0,945900.1199999999,55.7
2022-10-28,Microscope,Biotech,16384.28,15798.01,135,5700.0,184,64,0,10,4,4,2211877.8,769500.0,1442377.7999999998,65.21
2021-11-05,PCR_System,Government,8111.95,8452.42,103,3040.0,44,177,1,11,4,4,835530.85,313120.0,522410.85,62.52
2021-01-21,Pipettes,Government,316.74,287.31,91,114.0,147,120,0,1,1,3,28823.34,10374.0,18449.34,64.01
2023-02-02,Centrifuge,Pharma,13463.9,12820.14,131,4560.0,48,64,0,2,1,3,1763770.9,597360.0,1166410.9,66.13
2021-12-15,Centrifuge,Biotech,13422.48,12927.83,115,4560.0,45,173,1,12,4,2,1543585.2,524400.0,1019185.2,66.03
2023-08-15,Pipettes,Government,260.3,257.51,92,114.0,94,166,0,8,3,1,23947.600000000002,10488.0,13459.600000000002,56.2
2023-09-17,Pipettes,Government,330.28,360.13,116,114.0,188,118,0,9,3,6,38312.479999999996,13224.0,25088.479999999996,65.48
2022-11-02,Centrifuge,Biotech,10864.95,10018.92,104,4560.0,193,33,0,11,4,2,1129954.8,474240.0,655714.8,58.03
2021-11-30,Reagent_Kit,Pharma,392.0,409.73,184,171.0,123,130,0,11,4,1,72128.0,31464.0,40664.0,56.38
2021-08-04,PCR_System,Government,8683.13,8103.86,66,3040.0,17,133,0,8,3,2,573086.58,200640.0,372446.57999999996,64.99
2022-05-19,Centrifuge,Biotech,13368.51,12417.7,108,4560.0,5,19,0,5,2,3,1443799.08,492480.0,951319.0800000001,65.89
2022-09-08,Microscope,Biotech,16147.12,17029.71,120,5700.0,43,52,0,9,3,3,1937654.4000000001,684000.0,1253654.4000000001,64.7
2021-05-26,Microscope,Academic,16414.94,17238.02,67,5700.0,191,130,1,5,2,2,1099800.98,381900.0,717900.98,65.28
2023-07-26,Pipettes,Pharma,327.6,336.45,76,114.0,199,157,0,7,3,2,24897.600000000002,8664.0,16233.600000000002,65.2
2021-08-18,Reagent_Kit,Pharma,387.42,391.8,117,171.0,29,79,0,8,3,2,45328.14,20007.0,25321.14,55.86
2023-11-03,Pipettes,Pharma,339.45,346.92,99,114.0,66,157,0,11,4,4,33605.549999999996,11286.0,22319.549999999996,66.42
2022-09-22,PCR_System,Biotech,7913.78,7949.34,154,3040.0,16,159,0,9,3,3,1218722.1199999999,468160.0,750562.1199999999,61.59
2021-04-15,Microscope,Academic,14425.25,14799.96,63,5700.0,96,14,0,4,2,3,908790.75,359100.0,549690.75,60.49
2023-04-12,Pipettes,Academic,294.6,289.24,62,114.0,127,3,0,4,2,2,18265.2,7068.0,11197.2,61.3
2023-10-04,Reagent_Kit,Government,498.82,522.44,116,171.0,92,150,0,10,4,2,57863.12,19836.0,38027.12,65.72
2022-11-07,Pipettes,Academic,281.88,302.0,81,114.0,45,0,1,11,4,0,22832.28,9234.0,13598.279999999999,59.56
2023-09-17,Reagent_Kit,Academic,384.41,360.14,136,171.0,41,24,0,9,3,6,52279.76,23256.0,29023.760000000002,55.52
2022-03-29,Microscope,Government,14121.37,14895.01,102,5700.0,134,160,1,3,1,1,1440379.74,581400.0,858979.74,59.64
2021-08-01,Pipettes,Biotech,304.61,323.99,90,114.0,66,29,0,8,3,6,27414.9,10260.0,17154.9,62.58
2023-03-30,Centrifuge,Biotech,10923.6,10811.8,108,4560.0,119,14,1,3,1,3,1179748.8,492480.0,687268.8,58.26
2022-01-17,PCR_System,Government,7699.5,8251.32,111,3040.0,121,98,0,1,1,0,854644.5,337440.0,517204.5,60.52
2021-10-19,PCR_System,Government,7414.25,7688.27,147,3040.0,78,15,0,10,4,1,1089894.75,446880.0,643014.75,59.0
2021-04-07,Reagent_Kit,Biotech,446.6,438.46,113,171.0,51,51,0,4,2,2,50465.8,19323.0,31142.800000000003,61.71
2021-06-28,Microscope,Biotech,16035.09,15087.64,66,5700.0,138,160,0,6,2,0,1058315.94,376200.0,682115.94,64.45
2021-03-18,Centrifuge,Academic,10554.43,10579.34,67,4560.0,85,102,1,3,1,3,707146.81,305520.0,401626.81000000006,56.8
2022-11-12,Reagent_Kit,Pharma,489.13,525.58,130,171.0,168,132,0,11,4,5,63586.9,22230.0,41356.9,65.04
2023-04-03,PCR_System,Academic,7520.22,7060.12,85,3040.0,85,101,0,4,2,0,639218.7000000001,258400.0,380818.70000000007,59.58
2022-05-10,Pipettes,Academic,341.42,372.61,64,114.0,182,88,0,5,2,1,21850.88,7296.0,14554.880000000001,66.61
2023-01-03,PCR_System,Biotech,6928.87,7526.31,115,3040.0,63,155,1,1,1,1,796820.0499999999,349600.0,447220.04999999993,56.13
2023-08-09,Pipettes,Pharma,264.82,279.59,149,114.0,110,131,0,8,3,2,39458.18,16986.0,22472.18,56.95
2023-11-14,Centrifuge,Government,11867.46,10841.48,104,4560.0,175,44,1,11,4,1,1234215.8399999999,474240.0,759975.8399999999,61.58
2023-11-24,Centrifuge,Pharma,12118.33,11040.93,138,4560.0,54,25,0,11,4,4,1672329.54,629280.0,1043049.54,62.37
2021-03-20,Reagent_Kit,Biotech,504.02,481.95,111,171.0,149,48,0,3,1,5,55946.22,18981.0,36965.22,66.07
